YEAR,MONTH,DAY,PRECIPITATION,MAX TEMP,MIN TEMP,MEAN TEMP,YES/NO,FLORIDA CITY
1971,2,29,0.15,81.62,62.84,72.26,NO,Shalimar
1971,3,1,0.0,88.0,64.0,76.0,NO,Deerfield Beach
1971,3,2,0.0,87.0,65.0,76.0,NO,Destin
1971,3,3,0.0,88.0,64.0,76.0,NO,Briny Breezes
1971,3,4,0.0,83.0,36.0,59.5,NO,Pensacola
1971,3,5,0.0,68.0,32.0,50.0,NO,Chipley
1971,3,6,0.0,87.0,44.0,65.5,NO,Bronson
1971,3,7,0.31,74.0,63.0,68.5,NO,Palm Bay
1971,3,8,0.0,65.0,37.0,51.0,NO,Jupiter
1971,3,9,0.0,63.0,32.0,47.5,NO,Miami Beach
1971,3,10,0.0,79.0,36.0,57.5,NO,Beverly Beach
1971,3,11,0.0,75.0,54.0,64.5,NO,Haverhill
1971,3,12,0.0,79.0,47.0,63.0,NO,Zephyrhills
1971,3,13,0.0,85.0,60.0,72.5,NO,Cottondale
1971,3,14,0.05,85.0,56.0,70.5,NO,Aventura
1971,3,15,0.0,92.0,66.0,79.0,YES,Belleair Shore
1971,3,16,1.52,86.0,61.0,73.5,NO,DeFuniak Springs
1971,3,17,0.0,73.0,48.0,60.5,NO,Gretna
1971,3,18,0.0,77.0,39.0,58.0,NO,Davie
1971,3,19,0.0,82.0,51.0,66.5,NO,Key Biscayne
1971,3,20,0.0,72.0,47.0,59.5,NO,North Port
1971,3,21,0.0,65.0,38.0,51.5,NO,Dundee
1971,3,22,0.0,77.0,41.0,59.0,NO,North Bay Village
1971,3,23,0.0,83.0,48.0,65.5,NO,Holmes Beach
1971,3,24,0.0,79.0,57.0,68.0,NO,Sneads
1971,3,25,0.34,78.0,57.0,67.5,NO,Oldsmar
1971,3,26,0.17,85.0,61.0,73.0,NO,Madison
1971,3,27,0.0,70.0,44.0,57.0,NO,Springfield
1971,3,28,0.0,75.0,40.0,57.5,NO,Cross City
1971,3,29,0.0,82.0,52.0,67.0,NO,Fort White
1971,3,30,0.53,78.0,51.0,64.5,NO,Westlake
1971,3,31,0.0,69.0,41.0,55.0,NO,Waldo
1971,4,1,0.0,78.0,43.0,60.5,NO,Tequesta
1971,4,2,0.0,80.0,52.0,66.0,NO,Graceville
1971,4,3,0.0,70.0,56.0,63.0,NO,Keystone Heights
1971,4,4,0.3,72.0,58.0,65.0,NO,Bradenton
1971,4,5,1.3,71.0,62.0,66.5,NO,Mangonia Park
1971,4,6,0.0,76.0,58.0,67.0,NO,Belleair Bluffs
1971,4,7,0.0,70.0,42.0,56.0,NO,Palm Springs
1971,4,8,0.0,73.0,35.0,54.0,NO,Safety Harbor
1971,4,9,0.0,77.0,41.0,59.0,NO,St. Augustine
1971,4,10,0.0,80.0,48.0,64.0,NO,Sunrise
1971,4,11,0.0,78.0,50.0,64.0,NO,Marathon
1971,4,12,0.0,79.0,51.0,65.0,NO,Jacksonville Beach
1971,4,13,0.0,83.0,45.0,64.0,NO,Palmetto
1971,4,14,0.0,85.0,47.0,66.0,NO,Weston
1971,4,15,0.0,84.0,58.0,71.0,NO,Naples
1971,4,16,0.0,85.0,61.0,73.0,NO,Ocean Ridge
1971,4,17,0.0,89.0,56.0,72.5,NO,Miami Shores
1971,4,18,0.0,91.0,56.0,73.5,NO,Highland Beach
1971,4,19,0.0,88.0,57.0,72.5,NO,Mary Esther
1971,4,20,0.0,89.0,66.0,77.5,NO,High Springs
1971,4,21,0.0,90.0,60.0,75.0,NO,Crystal River
1971,4,22,0.0,90.0,62.0,76.0,NO,Bunnell
1971,4,23,0.0,94.0,61.0,77.5,NO,El Portal
1971,4,24,0.0,90.0,72.0,81.0,NO,Cutler Bay
1971,4,25,0.0,85.0,65.0,75.0,NO,Madeira Beach
1971,4,26,0.0,93.0,55.0,74.0,NO,Surfside
1971,4,27,0.0,90.0,72.0,81.0,NO,Port Orange
1971,4,28,0.0,94.0,69.0,81.5,NO,Medley
1971,4,29,0.0,94.0,66.0,80.0,NO,Wildwood
1971,4,30,0.0,96.0,65.0,80.5,NO,Jupiter Island
1971,5,1,0.0,90.0,70.0,80.0,NO,Cape Coral
1971,5,2,0.0,88.0,59.0,73.5,NO,Lake Clarke Shores
1971,5,3,0.16,86.0,54.0,70.0,NO,Loxahatchee Groves
1971,5,4,0.0,83.0,50.0,66.5,NO,Lady Lake
1971,5,5,0.0,87.0,45.0,66.0,NO,Indiantown
1971,5,6,0.0,90.0,56.0,73.0,NO,North Miami
1971,5,7,0.0,94.0,60.0,77.0,NO,Jay
1971,5,8,0.0,93.0,63.0,78.0,NO,Greenville
1971,5,9,0.0,98.0,63.0,80.5,NO,Inverness
1971,5,10,0.0,97.0,73.0,85.0,NO,Altha
1971,5,11,0.0,95.0,75.0,85.0,NO,Inglis
1971,5,12,0.0,93.0,72.0,82.5,NO,Orlando
1971,5,13,0.0,95.0,72.0,83.5,NO,Polk City
1971,5,14,0.25,94.0,64.0,79.0,NO,Lazy Lake
1971,5,15,0.85,88.0,70.0,79.0,NO,Altamonte Springs
1971,5,16,1.1,89.0,70.0,79.5,NO,Delray Beach
1971,5,17,0.0,85.0,61.0,73.0,NO,West Park
1971,5,18,0.0,90.0,58.0,74.0,NO,Lauderdale Lakes
1971,5,19,0.0,90.0,57.0,73.5,NO,Live Oak
1971,5,20,0.0,92.0,58.0,75.0,NO,Wilton Manors
1971,5,21,0.0,92.0,64.0,78.0,NO,St. Cloud
1971,5,22,0.0,85.0,65.0,75.0,NO,Daytona Beach
1971,5,23,0.0,89.0,50.0,69.5,NO,Otter Creek
1971,5,24,0.0,90.0,60.0,75.0,NO,Frostproof
1971,5,25,0.0,93.0,69.0,81.0,NO,Sewall's Point
1971,5,26,0.0,94.0,68.0,81.0,NO,Caryville
1971,5,27,0.0,91.0,68.0,79.5,NO,Lighthouse Point
1971,5,28,0.0,95.0,66.0,80.5,NO,Anna Maria
1971,5,29,0.35,91.0,65.0,78.0,NO,Clewiston
1971,5,30,0.0,89.0,60.0,74.5,NO,Cooper City
1971,5,31,0.0,86.0,59.0,72.5,NO,North Palm Beach
1971,6,1,0.0,92.0,60.0,76.0,NO,Mount Dora
1971,6,2,0.0,89.0,64.0,76.5,NO,Interlachen
1971,6,3,0.06,90.0,71.0,80.5,NO,Arcadia
1971,6,4,0.0,90.0,70.0,80.0,NO,South Daytona
1971,6,5,0.0,87.0,65.0,76.0,NO,Cloud Lake
1971,6,6,0.0,92.0,65.0,78.5,NO,Alford
1971,6,7,0.06,90.0,67.0,78.5,NO,Gulfport
1971,6,8,0.35,93.0,65.0,79.0,NO,Montverde
1971,6,9,0.1,91.0,65.0,78.0,NO,Hialeah
1971,6,10,0.75,94.0,65.0,79.5,NO,Coleman
1971,6,11,0.42,90.0,65.0,77.5,NO,Palmetto Bay
1971,6,12,0.0,90.0,65.0,77.5,NO,West Melbourne
1971,6,13,0.0,93.0,66.0,79.5,NO,Bay Lake
1971,6,14,0.75,96.0,68.0,82.0,NO,Apopka
1971,6,15,0.1,94.0,72.0,83.0,NO,Malabar
1971,6,16,0.28,95.0,72.0,83.5,NO,Longwood
1971,6,17,0.0,94.0,69.0,81.5,NO,Parkland
1971,6,18,0.21,94.0,68.0,81.0,NO,Deltona
1971,6,19,0.0,95.0,68.0,81.5,NO,Winter Haven
1971,6,20,0.1,94.0,64.0,79.0,NO,Layton
1971,6,21,0.0,96.0,68.0,82.0,NO,Vero Beach
1971,6,22,0.0,95.0,70.0,82.5,NO,Newberry
1971,6,23,0.1,93.0,70.0,81.5,NO,Pompano Beach
1971,6,24,0.17,91.0,69.0,80.0,NO,Hilliard
1971,6,25,0.81,89.0,68.0,78.5,NO,Seminole
1971,6,26,0.0,91.0,66.0,78.5,NO,Dade City
1971,6,27,0.55,92.0,66.0,79.0,NO,Wewahitchka
1971,6,28,0.15,94.0,66.0,80.0,NO,Indian Harbour Beach
1971,6,29,0.06,92.0,69.0,80.5,NO,Crescent City
1971,6,30,0.0,95.0,69.0,82.0,NO,North Lauderdale
1971,7,1,0.0,96.0,67.0,81.5,NO,Bay Harbor Islands
1971,7,2,1.6,94.0,71.0,82.5,NO,Blountstown
1971,7,3,1.85,92.0,68.0,80.0,NO,Port St. Lucie
1971,7,4,0.0,89.0,66.0,77.5,NO,DeLand
1971,7,5,0.0,94.0,67.0,80.5,NO,Esto
1971,7,6,0.06,94.0,70.0,82.0,NO,Macclenny
1971,7,7,0.0,94.0,70.0,82.0,NO,Fellsmere
1971,7,8,0.0,92.0,73.0,82.5,NO,Melbourne Village
1971,7,9,0.2,89.0,74.0,81.5,NO,Laurel Hill
1971,7,10,0.0,91.0,69.0,80.0,NO,Miami Gardens
1971,7,11,0.2,95.0,70.0,82.5,NO,West Miami
1971,7,12,0.0,94.0,71.0,82.5,NO,St. Augustine Beach
1971,7,13,0.27,94.0,69.0,81.5,NO,Orchid
1971,7,14,0.52,94.0,69.0,81.5,NO,Pahokee
1971,7,15,0.0,95.0,70.0,82.5,NO,Umatilla
1971,7,16,1.08,95.0,71.0,83.0,NO,Cape Canaveral
1971,7,17,0.0,92.0,70.0,81.0,NO,Greenwood
1971,7,18,0.22,94.0,71.0,82.5,NO,Callahan
1971,7,19,0.0,93.0,69.0,81.0,NO,Green Cove Springs
1971,7,20,0.7,92.0,70.0,81.0,NO,White Springs
1971,7,21,1.07,91.0,70.0,80.5,NO,Satellite Beach
1971,7,22,0.75,91.0,69.0,80.0,NO,Lakeland
1971,7,23,0.31,87.0,70.0,78.5,NO,Lake Placid
1971,7,24,0.12,88.0,68.0,78.0,NO,Port St. Joe
1971,7,25,0.0,94.0,67.0,80.5,NO,Milton
1971,7,26,0.0,95.0,70.0,82.5,NO,Key West
1971,7,27,0.0,96.0,72.0,84.0,NO,Holly Hill
1971,7,28,0.0,92.0,73.0,82.5,NO,Groveland
1971,7,29,0.0,93.0,70.0,81.5,NO,Winter Garden
1971,7,30,0.0,95.0,70.0,82.5,NO,Ormond Beach
1971,7,31,0.0,95.0,72.0,83.5,NO,Indian Rocks Beach
1971,8,1,0.0,96.0,72.0,84.0,NO,Windermere
1971,8,2,0.0,92.0,69.0,80.5,NO,Moore Haven
1971,8,3,0.49,88.0,70.0,79.0,NO,Astatula
1971,8,4,0.1,90.0,69.0,79.5,NO,Fruitland Park
1971,8,5,0.05,89.0,69.0,79.0,NO,Fort Myers Beach
1971,8,6,0.45,90.0,68.0,79.0,NO,South Bay
1971,8,7,0.0,94.0,71.0,82.5,NO,Mexico Beach
1971,8,8,0.0,95.0,73.0,84.0,NO,North Redington Beach
1971,8,9,0.05,90.0,73.0,81.5,NO,St. Leo
1971,8,10,0.0,89.0,68.0,78.5,NO,Redington Beach
1971,8,11,0.0,92.0,71.0,81.5,NO,Port Richey
1971,8,12,1.1,92.0,70.0,81.0,NO,Quincy
1971,8,13,0.0,85.0,68.0,76.5,NO,Orange Park
1971,8,14,0.72,89.0,72.0,80.5,NO,Coral Gables
1971,8,15,0.07,90.0,73.0,81.5,NO,Miami Springs
1971,8,16,0.0,89.0,75.0,82.0,NO,Alachua
1971,8,17,0.0,94.0,73.0,83.5,NO,Oviedo
1971,8,18,0.0,96.0,71.0,83.5,NO,Clearwater
1971,8,19,0.0,95.0,73.0,84.0,NO,Indian Creek
1971,8,20,0.6,90.0,74.0,82.0,NO,Panama City
1971,8,21,0.0,93.0,72.0,82.5,NO,Jennings
1971,8,22,0.0,95.0,71.0,83.0,NO,Brooker
1971,8,23,0.0,91.0,72.0,81.5,NO,Fort Myers
1971,8,24,3.5,92.0,69.0,80.5,NO,Sanibel
1971,8,25,0.12,90.0,70.0,80.0,NO,Campbellton
1971,8,26,0.0,88.0,71.0,79.5,NO,Fanning Springs
1971,8,27,0.0,93.0,71.0,82.0,NO,Midway
1971,8,28,1.33,93.0,70.0,81.5,NO,Temple Terrace
1971,8,29,0.05,91.0,73.0,82.0,NO,Cedar Key
1971,8,30,0.1,93.0,74.0,83.5,NO,Ponce de Leon
1971,8,31,0.0,93.0,75.0,84.0,NO,Punta Gorda
1971,9,1,0.13,91.0,74.0,82.5,NO,Parker
1971,9,2,0.0,93.0,74.0,83.5,NO,Tallahassee
1971,9,3,0.0,93.0,74.0,83.5,NO,Rockledge
1971,9,4,0.0,93.0,75.0,84.0,NO,Paxton
1971,9,5,0.21,91.0,74.0,82.5,NO,Hawthorne
1971,9,6,0.12,91.0,71.0,81.0,NO,Greenacres
1971,9,7,0.0,91.0,72.0,81.5,NO,Palm Beach Gardens
1971,9,8,0.0,94.0,70.0,82.0,NO,Islamorada
1971,9,9,0.1,87.0,70.0,78.5,NO,St. Marks
1971,9,10,0.0,88.0,67.0,77.5,NO,Tavares
1971,9,11,0.5,90.0,70.0,80.0,NO,New Port Richey
1971,9,12,0.4,90.0,71.0,80.5,NO,Everglades City
1971,9,13,0.0,90.0,71.0,80.5,NO,Jacksonville
1971,9,14,0.0,90.0,72.0,81.0,NO,South Pasadena
1971,9,15,0.0,90.0,63.0,76.5,NO,Sebastian
1971,9,16,0.0,92.0,67.0,79.5,NO,Fort Lauderdale
1971,9,17,0.0,94.0,68.0,81.0,NO,St. Lucie Village
1971,9,18,0.0,90.0,70.0,80.0,NO,Highland Park
1971,9,19,0.05,90.0,70.0,80.0,NO,Grant-Valkaria
1971,9,20,0.0,89.0,67.0,78.0,NO,Fort Pierce
1971,9,21,0.0,90.0,69.0,79.5,NO,Margate
1971,9,22,0.07,93.0,70.0,81.5,NO,Apalachicola
1971,9,23,0.12,90.0,73.0,81.5,NO,Eatonville
1971,9,24,0.3,89.0,74.0,81.5,NO,Flagler Beach
1971,9,25,0.36,89.0,72.0,80.5,NO,Howey-in-the-Hills
1971,9,26,0.0,86.0,75.0,80.5,NO,Stuart
1971,9,27,0.0,86.0,67.0,76.5,NO,Boca Raton
1971,9,28,0.0,80.0,75.0,77.5,NO,Boynton Beach
1971,9,29,0.23,85.0,75.0,80.0,NO,Noma
1971,9,30,0.0,90.0,66.0,78.0,NO,Jacob City
1971,10,1,0.0,94.0,66.0,80.0,NO,Oakland Park
1971,10,2,0.0,90.0,67.0,78.5,NO,Lauderhill
1971,10,3,0.0,91.0,67.0,79.0,NO,Leesburg
1971,10,4,0.0,93.0,68.0,80.5,NO,Pinellas Park
1971,10,5,0.0,91.0,68.0,79.5,NO,Miramar
1971,10,6,0.0,98.0,69.0,83.5,NO,Welaka
1971,10,7,0.9,89.0,68.0,78.5,NO,Largo
1971,10,8,0.3,87.0,70.0,78.5,NO,Auburndale
1971,10,9,0.85,88.0,71.0,79.5,NO,Lee
1971,10,10,0.35,85.0,70.0,77.5,NO,Center Hill
1971,10,11,0.7,78.0,60.0,69.0,NO,Marianna
1971,10,12,0.0,83.0,68.0,75.5,NO,Penney Farms
1971,10,13,0.51,87.0,69.0,78.0,NO,LaBelle
1971,10,14,0.0,88.0,71.0,79.5,NO,Webster
1971,10,15,0.0,90.0,71.0,80.5,NO,Mayo
1971,10,16,0.15,89.0,70.0,79.5,NO,Virginia Gardens
1971,10,17,0.0,81.0,70.0,75.5,NO,Glen St. Mary
1971,10,18,0.23,83.0,68.0,75.5,NO,Southwest Ranches
1971,10,19,0.2,80.0,68.0,74.0,NO,Grand Ridge
1971,10,20,0.57,83.0,68.0,75.5,NO,Ocean Breeze
1971,10,21,0.0,87.0,65.0,76.0,NO,Avon Park
1971,10,22,0.0,81.0,70.0,75.5,NO,Oak Hill
1971,10,23,0.0,88.0,66.0,77.0,NO,Haines City
1971,10,24,0.11,89.0,68.0,78.5,NO,Vernon
1971,10,25,0.0,84.0,62.0,73.0,NO,Bonifay
1971,10,26,0.0,82.0,61.0,71.5,NO,Bell
1971,10,27,0.0,81.0,60.0,70.5,NO,Bradenton Beach
1971,10,28,0.11,83.0,62.0,72.5,NO,Palm Shores
1971,10,29,0.32,85.0,68.0,76.5,NO,Atlantis
1971,10,30,0.37,83.0,68.0,75.5,NO,Bowling Green
1971,10,31,0.0,83.0,67.0,75.0,NO,Malone
1971,11,1,0.0,86.0,68.0,77.0,NO,Sanford
1971,11,2,1.1,82.0,70.0,76.0,NO,Eagle Lake
1971,11,3,1.18,86.0,68.0,77.0,NO,Estero
1971,11,4,0.0,78.0,59.0,68.5,NO,Hampton
1971,11,5,0.0,80.0,59.0,69.5,NO,Perry
1971,11,6,0.0,84.0,68.0,76.0,NO,Dunedin
1971,11,7,0.0,80.0,63.0,71.5,NO,Pinecrest
1971,11,8,0.0,78.0,58.0,68.0,NO,Ocoee
1971,11,9,0.0,78.0,60.0,69.0,NO,Lake City
1971,11,10,0.0,73.0,58.0,65.5,NO,Venice
1971,11,11,0.0,70.0,49.0,59.5,NO,Casselberry
1971,11,12,0.0,79.0,43.0,61.0,NO,Crestview
1971,11,13,0.0,75.0,43.0,59.0,NO,Worthington Springs
1971,11,14,0.0,75.0,45.0,60.0,NO,Belle Glade
1971,11,15,0.0,71.0,56.0,63.5,NO,Belleview
1971,11,16,0.0,85.0,60.0,72.5,NO,Sebring
1971,11,17,0.0,82.0,69.0,75.5,NO,Palm Coast
1971,11,18,0.0,85.0,63.0,74.0,NO,Mulberry
1971,11,19,0.0,85.0,62.0,73.5,NO,Hallandale Beach
1971,11,20,0.0,83.0,60.0,71.5,NO,Hollywood
1971,11,21,0.0,76.0,46.0,61.0,NO,Marineland
1971,11,22,0.0,70.0,43.0,56.5,NO,Coconut Creek
1971,11,23,0.0,76.0,47.0,61.5,NO,Lauderdale-by-the-Sea
1971,11,24,0.46,79.0,62.0,70.5,NO,Pomona Park
1971,11,25,0.0,76.0,49.0,62.5,NO,Lake Worth Beach
1971,11,26,0.0,83.0,45.0,64.0,NO,South Palm Beach
1971,11,27,0.0,79.0,55.0,67.0,NO,Gainesville
1971,11,28,0.0,80.0,55.0,67.5,NO,Lantana
1971,11,29,0.2,78.0,65.0,71.5,NO,Raiford
1971,11,30,0.0,74.0,53.0,63.5,NO,Key Colony Beach
1971,12,1,0.0,80.0,50.0,65.0,NO,Jupiter Inlet Colony
1971,12,2,0.0,72.0,63.0,67.5,NO,Palm Beach Shores
1971,12,3,1.0,73.0,64.0,68.5,NO,Winter Park
1971,12,4,0.0,71.0,50.0,60.5,NO,Freeport
1971,12,5,0.1,75.0,52.0,63.5,NO,Ocala
1971,12,6,0.85,78.0,67.0,72.5,NO,Dunnellon
1971,12,7,0.0,84.0,67.0,75.5,NO,Orange City
1971,12,8,0.0,83.0,61.0,72.0,NO,Okeechobee
1971,12,9,0.0,80.0,62.0,71.0,NO,Longboat Key
1971,12,10,0.0,84.0,64.0,74.0,NO,West Palm Beach
1971,12,11,0.0,83.0,60.0,71.5,NO,Westville
1971,12,12,0.0,83.0,57.0,70.0,NO,Tamarac
1971,12,13,0.0,81.0,57.0,69.0,NO,Havana
1971,12,14,0.0,83.0,62.0,72.5,NO,Fort Walton Beach
1971,12,15,0.0,81.0,65.0,73.0,NO,Panama City Beach
1971,12,16,0.0,83.0,60.0,71.5,NO,Cocoa
1971,12,17,0.0,83.0,67.0,75.0,NO,Glen Ridge
1971,12,18,0.0,78.0,57.0,67.5,NO,Archer
1971,12,19,0.0,75.0,59.0,67.0,NO,San Antonio
1971,12,20,0.0,84.0,55.0,69.5,NO,North Miami Beach
1971,12,21,0.52,82.0,63.0,72.5,NO,Golf
1971,12,22,0.0,77.0,64.0,70.5,NO,Daytona Beach Shores
1971,12,23,0.12,75.0,65.0,70.0,NO,Maitland
1971,12,24,0.0,78.0,65.0,71.5,NO,Wausau
1971,12,25,0.0,77.0,62.0,69.5,NO,Wellington
1971,12,26,0.0,75.0,55.0,65.0,NO,Sweetwater
1971,12,27,0.0,80.0,53.0,66.5,NO,LaCrosse
1971,12,28,0.0,83.0,55.0,69.0,NO,Tarpon Springs
1971,12,29,0.0,82.0,56.0,69.0,NO,Plant City
1971,12,30,0.0,81.0,56.0,68.5,NO,Fort Meade
1971,12,31,0.0,80.0,63.0,71.5,NO,Lawtey
1972,1,1,0.0,81.0,55.0,68.0,NO,Lynn Haven
1972,1,2,0.1,84.0,63.0,73.5,NO,Lake Hamilton
1972,1,3,0.0,84.0,62.0,73.0,NO,Edgewater
1972,1,4,0.0,83.0,60.0,71.5,NO,Bushnell
1972,1,5,0.0,83.0,61.0,72.0,NO,Yankeetown
1972,1,6,0.0,81.0,64.0,72.5,NO,Bartow
1972,1,7,0.0,65.0,42.0,53.5,NO,Century
1972,1,8,0.0,78.0,42.0,60.0,NO,Biscayne Park
1972,1,9,0.0,80.0,54.0,67.0,NO,Horseshoe Beach
1972,1,10,0.0,84.0,59.0,71.5,NO,Lake Butler
1972,1,11,0.0,85.0,63.0,74.0,NO,Tampa
1972,1,12,1.35,82.0,62.0,72.0,NO,Miami
1972,1,13,0.0,84.0,64.0,74.0,NO,Bascom
1972,1,14,0.0,83.0,67.0,75.0,NO,DeBary
1972,1,15,0.2,80.0,53.0,66.5,NO,Davenport
1972,1,16,0.07,55.0,37.0,46.0,NO,Hialeah Gardens
1972,1,17,0.0,67.0,48.0,57.5,NO,Doral
1972,1,18,0.0,69.0,55.0,62.0,NO,Mascotte
1972,1,19,0.0,72.0,56.0,64.0,NO,Redington Shores
1972,1,20,0.14,80.0,56.0,68.0,NO,Titusville
1972,1,21,0.0,82.0,54.0,68.0,NO,Hillsboro Beach
1972,1,22,0.0,76.0,64.0,70.0,NO,Gulf Breeze
1972,1,23,0.0,73.0,62.0,67.5,NO,Dania Beach
1972,1,24,0.0,83.0,53.0,68.0,NO,Palm Beach
1972,1,25,0.0,84.0,61.0,72.5,NO,Oakland
1972,1,26,0.2,78.0,66.0,72.0,NO,Opa-locka
1972,1,27,0.0,80.0,67.0,73.5,NO,South Miami
1972,1,28,0.0,83.0,59.0,71.0,NO,Callaway
1972,1,29,0.0,84.0,56.0,70.0,NO,Branford
1972,1,30,0.0,84.0,60.0,72.0,NO,Wauchula
1972,1,31,0.0,81.62,62.84,72.26,NO,Williston
1972,2,1,0.05,78.0,61.0,69.5,NO,Kenneth City
1972,2,2,0.8,72.0,59.0,65.5,NO,Winter Springs
1972,2,3,0.39,80.0,60.0,70.0,NO,Lake Buena Vista
1972,2,4,0.0,67.0,40.0,53.5,NO,Gulf Stream
1972,2,5,0.0,62.0,35.0,48.5,NO,Clermont
1972,2,6,0.0,76.0,43.0,59.5,NO,Lake Park
1972,2,7,0.0,72.0,54.0,63.0,NO,Homestead
1972,2,8,0.1,71.0,56.0,63.5,NO,Jasper
1972,2,9,0.8,62.0,55.0,58.5,NO,Coral Springs
1972,2,10,0.07,68.0,52.0,60.0,NO,Neptune Beach
1972,2,11,0.1,69.0,58.0,63.5,NO,Lake Mary
1972,2,12,0.0,80.0,54.0,67.0,NO,Minneola
1972,2,13,0.0,75.0,57.0,66.0,NO,Marco Island
1972,2,14,0.0,66.0,37.0,51.5,NO,Trenton
1972,2,15,0.0,63.0,49.0,56.0,NO,Belle Isle
1972,2,16,0.52,65.0,56.0,60.5,NO,Royal Palm Beach
1972,2,17,0.15,66.0,59.0,62.5,NO,Golden Beach
1972,2,18,0.05,78.0,55.0,66.5,NO,Belleair
1972,2,19,0.0,65.0,42.0,53.5,NO,Ebro
1972,2,20,0.0,60.0,38.0,49.0,NO,Brooksville
1972,2,21,0.0,69.0,34.0,51.5,NO,Eustis
1972,2,22,0.0,75.0,41.0,58.0,NO,Pembroke Park
1972,2,23,0.0,78.0,46.0,62.0,NO,Pembroke Pines
1972,2,24,0.0,80.0,48.0,64.0,NO,Chiefland
1972,2,25,0.0,83.0,50.0,66.5,NO,Treasure Island
1972,2,26,0.0,85.0,53.0,69.0,NO,St. Pete Beach
1972,2,27,0.0,85.0,55.0,70.0,NO,Lake Wales
1972,2,28,0.85,77.0,59.0,68.0,NO,Palatka
1972,2,29,0.0,78.0,52.0,65.0,NO,McIntosh
1972,3,1,0.0,83.0,58.0,70.5,NO,Sunny Isles Beach
1972,3,2,0.0,87.0,57.0,72.0,NO,Greensboro
1972,3,3,0.0,83.0,61.0,72.0,NO,Bal Harbour
1972,3,4,0.0,81.0,50.0,65.5,NO,Chattahoochee
1972,3,5,0.0,78.0,55.0,66.5,NO,Miami Lakes
1972,3,6,0.0,67.0,43.0,55.0,NO,Cocoa Beach
1972,3,7,0.0,81.0,45.0,63.0,NO,Juno Beach
1972,3,8,0.0,85.0,58.0,71.5,NO,Plantation
1972,3,9,0.0,74.0,59.0,66.5,NO,Indian River Shores
1972,3,10,0.0,69.0,45.0,57.0,NO,Lake Alfred
1972,3,11,0.0,75.0,44.0,59.5,NO,Florida City
1972,3,12,0.0,86.0,54.0,70.0,NO,Baldwin
1972,3,13,0.0,80.0,48.0,64.0,NO,Monticello
1972,3,14,0.0,85.0,54.0,69.5,NO,Cinco Bayou
1972,3,15,0.0,83.0,51.0,67.0,NO,Melbourne Beach
1972,3,16,0.0,84.0,58.0,71.0,NO,Reddick
1972,3,17,0.3,76.0,56.0,66.0,NO,Valparaiso
1972,3,18,0.27,81.0,60.0,70.5,NO,Indian Shores
1972,3,19,0.0,81.0,60.0,70.5,NO,Ponce Inlet
1972,3,20,0.0,81.0,55.0,68.0,NO,Sarasota
1972,3,21,0.1,81.0,63.0,72.0,NO,Kissimmee
1972,3,22,0.0,85.0,63.0,74.0,NO,New Smyrna Beach
1972,3,23,0.0,83.0,54.0,68.5,NO,Sea Ranch Lakes
1972,3,24,0.0,80.0,55.0,67.5,NO,Belleair Beach
1972,3,25,0.0,82.0,51.0,66.5,NO,Lake Helen
1972,3,26,0.0,78.0,50.0,64.0,NO,Riviera Beach
1972,3,27,0.0,83.0,46.0,64.5,NO,Manalapan
1972,3,28,0.19,86.0,52.0,69.0,NO,Micanopy
1972,3,29,0.0,86.0,61.0,73.5,NO,Zolfo Springs
1972,3,30,0.29,78.0,61.0,69.5,NO,St. Petersburg
1972,3,31,4.65,75.0,66.0,70.5,NO,Melbourne
1972,4,1,0.0,75.0,56.0,65.5,NO,Niceville
1972,4,2,0.0,74.0,46.0,60.0,NO,Indialantic
1972,4,3,0.0,78.0,46.0,62.0,NO,Carrabelle
1972,4,4,0.0,84.0,50.0,67.0,NO,Hypoluxo
1972,4,5,0.0,78.0,61.0,69.5,NO,Atlantic Beach
1972,4,6,0.0,76.0,58.0,67.0,NO,Sopchoppy
1972,4,7,0.0,87.0,55.0,71.0,NO,Fernandina Beach
1972,4,8,0.0,88.0,55.0,71.5,NO,Edgewood
1972,4,9,0.0,81.0,63.0,72.0,NO,Starke
1972,4,10,0.0,81.0,57.0,69.0,NO,Bonita Springs
1972,4,11,0.0,83.0,52.0,67.5,NO,Bristol
1972,4,12,0.0,88.0,55.0,71.5,NO,Pierson
1972,4,13,0.0,88.0,55.0,71.5,NO,Shalimar
1972,4,14,0.0,92.0,61.0,76.5,NO,Deerfield Beach
1972,4,15,0.0,92.0,66.0,79.0,NO,Destin
1972,4,16,0.0,94.0,65.0,79.5,NO,Briny Breezes
1972,4,17,0.0,91.0,69.0,80.0,NO,Pensacola
1972,4,18,0.0,89.0,66.0,77.5,NO,Chipley
1972,4,19,0.0,88.0,70.0,79.0,NO,Bronson
1972,4,20,0.0,91.0,65.0,78.0,NO,Palm Bay
1972,4,21,0.0,90.0,66.0,78.0,NO,Jupiter
1972,4,22,0.0,93.0,68.0,80.5,NO,Miami Beach
1972,4,23,0.4,90.0,65.0,77.5,NO,Beverly Beach
1972,4,24,0.1,87.0,69.0,78.0,NO,Haverhill
1972,4,25,0.32,83.0,64.0,73.5,NO,Zephyrhills
1972,4,26,0.0,74.0,62.0,68.0,NO,Cottondale
1972,4,27,0.0,80.0,52.0,66.0,NO,Aventura
1972,4,28,0.0,82.0,62.0,72.0,NO,Belleair Shore
1972,4,29,0.52,77.0,64.0,70.5,NO,DeFuniak Springs
