YEAR,MONTH,DAY,PRECIPITATION,MAX TEMP,MIN TEMP,MEAN TEMP
1972,4,18,0,89,66,77.5
1972,4,19,0,88,70,79
1972,4,20,0,91,65,78
1972,4,21,0,90,66,78
1972,4,22,0,93,68,80.5
1972,4,23,0.4,90,65,77.5
1972,4,24,0.1,87,69,78
1972,4,25,0.32,83,64,73.5
1972,4,26,0,74,62,68
1972,4,27,0,80,52,66
1972,4,28,0,82,62,72
1972,4,29,0.52,77,64,70.5
1972,4,30,0.12,84,64,74
1972,5,1,0,-99.9,-99.9,-99.9
1972,5,2,0,81,60,70.5
1972,5,3,0,87,66,76.5
1972,5,4,0,90,67,78.5
1972,5,5,0,89,62,75.5
1972,5,6,0,85,69,77
1972,5,7,0,87,65,76
1972,5,8,0,81,70,75.5
1972,5,9,0,90,69,79.5
1972,5,10,0,88,67,77.5
1972,5,11,0,88,68,78
1972,5,12,0.1,85,66,75.5
1972,5,13,0.58,86,70,78
1972,5,14,0,92,71,81.5
1972,5,15,2.64,88,65,76.5
1972,5,16,0,81,66,73.5
1972,5,17,0,85,64,74.5
1972,5,18,0.4,82,61,71.5
1972,5,19,0,83,63,73
1972,5,20,2.15,85,58,71.5
1972,5,21,0.65,85,58,71.5
1972,5,22,0.35,82,59,70.5
1972,5,23,0,83,64,73.5
1972,5,24,0,84,65,74.5
1972,5,25,0,84,61,72.5
1972,5,26,0,75,65,70
1972,5,27,0,80,58,69
1972,5,28,0,84,58,71
1972,5,29,0.27,87,58,72.5
1972,5,30,0,90,68,79
1972,5,31,0,90,66,78
1972,6,1,0,89,67,78
1972,6,2,0.15,84,71,77.5
1972,6,3,0,86,68,77
1972,6,4,0,85,64,74.5
1972,6,5,0,86,69,77.5
1972,6,6,0,87,64,75.5
1972,6,7,0,94,62,78
1972,6,8,0,84,74,79
1972,6,9,0,90,67,78.5
1972,6,10,0.12,94,67,80.5
1972,6,11,0,87,69,78
1972,6,12,0.08,87,69,78
1972,6,13,0,90,73,81.5
1972,6,14,0.12,90,72,81
1972,6,15,0,91,70,80.5
1972,6,16,0,92,73,82.5
1972,6,17,0,89,75,82
1972,6,18,1.02,88,74,81
1972,6,19,2.1,85,72,78.5
1972,6,20,0,90,71,80.5
1972,6,21,0,94,74,84
1972,6,22,0,93,74,83.5
1972,6,23,0.25,92,70,81
1972,6,24,0,91,72,81.5
1972,6,25,0.1,88,73,80.5
1972,6,26,0,95,80,87.5
1972,6,27,0.15,94,73,83.5
1972,6,28,0.33,94,68,81
1972,6,29,0,95,70,82.5
1972,6,30,0,97,73,85
1972,7,1,0,97,70,83.5
1972,7,2,0,97,70,83.5
1972,7,3,0,97,71,84
1972,7,4,0,97,68,82.5
1972,7,5,0.15,95,70,82.5
1972,7,6,1.08,98,67,82.5
1972,7,7,0.25,87,66,76.5
1972,7,8,1.25,88,75,81.5
1972,7,9,0,87,68,77.5
1972,7,10,0.65,85,71,78
1972,7,11,0.61,89,70,79.5
1972,7,12,0,92,71,81.5
1972,7,13,0.13,92,70,81
1972,7,14,0,90,69,79.5
1972,7,15,0.14,92,73,82.5
1972,7,16,0,92,74,83
1972,7,17,0,92,75,83.5
1972,7,18,0,89,75,82
1972,7,19,0.32,88,79,83.5
1972,7,20,0,90,72,81
1972,7,21,0.45,89,72,80.5
1972,7,22,0.45,89,72,80.5
1972,7,23,0,89,71,80
1972,7,24,0,94,70,82
1972,7,25,0,94,70,82
1972,7,26,0,96,71,83.5
1972,7,27,0,97,71,84
1972,7,28,0,98,72,85
1972,7,29,0,98,74,86
1972,7,30,0,96,70,83
1972,7,31,0.21,90,72,81
1972,8,1,0.05,89,70,79.5
1972,8,2,0,97,70,83.5
1972,8,3,0,95,68,81.5
1972,8,4,0,97,70,83.5
1972,8,5,0,98,72,85
1972,8,6,0,97,73,85
1972,8,7,0.45,95,74,84.5
1972,8,8,0,92,73,82.5
1972,8,9,1.72,91,68,79.5
1972,8,10,0,94,70,82
1972,8,11,0,95,72,83.5
1972,8,12,0.75,92,70,81
1972,8,13,0,88,72,80
1972,8,14,0,91,71,81
1972,8,15,0.82,89,72,80.5
1972,8,16,0,91,72,81.5
1972,8,17,0.5,89,71,80
1972,8,18,0,92,71,81.5
1972,8,19,1.1,95,71,83
1972,8,20,0,94,68,81
1972,8,21,0.21,90,72,81
1972,8,22,0.15,90,70,80
1972,8,23,0.85,87,68,77.5
1972,8,24,0,91,70,80.5
1972,8,25,0,89,71,80
1972,8,26,0,91,70,80.5
1972,8,27,0,94,70,82
1972,8,28,0,95,70,82.5
1972,8,29,1.53,89,70,79.5
1972,8,30,1.33,89,70,79.5
1972,8,31,0,-99.9,-99.9,-99.9
1972,9,1,0.2,89,68,78.5
1972,9,2,0,86,71,78.5
1972,9,3,0,87,65,76
1972,9,4,0,89,67,78
1972,9,5,0,89,70,79.5
1972,9,6,0,90,70,80
1972,9,7,0,88,71,79.5
1972,9,8,0,87,65,76
1972,9,9,0,90,62,76
1972,9,10,0,90,70,80
1972,9,11,1.32,88,71,79.5
1972,9,12,0.34,88,72,80
1972,9,13,0,90,70,80
1972,9,14,0,93,71,82
1972,9,15,0,95,70,82.5
1972,9,16,0,92,71,81.5
1972,9,17,0,93,67,80
1972,9,18,0,92,70,81
1972,9,19,0,93,72,82.5
1972,9,20,0,89,71,80
1972,9,21,0,87,71,79
1972,9,22,0,85,62,73.5
1972,9,23,0,89,62,75.5
1972,9,24,0.4,91,68,79.5
1972,9,25,0,94,72,83
1972,9,26,0,90,73,81.5
1972,9,27,0,92,70,81
1972,9,28,0,91,72,81.5
1972,9,29,0,91,72,81.5
1972,9,30,0,95,71,83
1972,10,1,0.65,87,70,78.5
1972,10,2,0,89,68,78.5
1972,10,3,0.78,86,71,78.5
1972,10,4,0.43,86,72,79
1972,10,5,0,86,70,78
1972,10,6,0,85,70,77.5
1972,10,7,0,82,60,71
1972,10,8,0,84,59,71.5
1972,10,9,0,87,55,71
1972,10,10,0,85,63,74
1972,10,11,0.9,82,68,75
1972,10,12,0.09,83,73,78
1972,10,13,0,84,62,73
1972,10,14,0,85,61,73
1972,10,15,0,89,60,74.5
1972,10,16,0,88,65,76.5
1972,10,17,0,88,65,76.5
1972,10,18,0,89,65,77
1972,10,19,0,90,65,77.5
1972,10,20,0.72,82,68,75
1972,10,21,0,83,66,74.5
1972,10,22,0.05,85,67,76
1972,10,23,0,85,60,72.5
1972,10,24,0,87,59,73
1972,10,25,0,88,62,75
1972,10,26,0,88,65,76.5
1972,10,27,0,88,65,76.5
1972,10,28,0.5,82,70,76
1972,10,29,0,82,61,71.5
1972,10,30,0,85,65,75
1972,10,31,0,87,67,77
1972,11,1,0,85,68,76.5
1972,11,2,0,88,68,78
1972,11,3,0,90,65,77.5
1972,11,4,0,90,65,77.5
1972,11,5,0,84,68,76
1972,11,6,0.8,78,68,73
1972,11,7,2.05,84,64,74
1972,11,8,0,80,65,72.5
1972,11,9,0,78,51,64.5
1972,11,10,0,85,56,70.5
1972,11,11,0,88,64,76
1972,11,12,0,84,65,74.5
1972,11,13,0,89,67,78
1972,11,14,0.38,81,67,74
1972,11,15,0,77,60,68.5
1972,11,16,0,79,50,64.5
1972,11,17,0,72,49,60.5
1972,11,18,0,78,44,61
1972,11,19,0,78,55,66.5
1972,11,20,0.09,76,65,70.5
1972,11,21,0,69,48,58.5
1972,11,22,0,65,53,59
1972,11,23,0,65,45,55
1972,11,24,0,68,49,58.5
1972,11,25,0.14,72,61,66.5
1972,11,26,2.27,73,54,63.5
1972,11,27,0,70,43,56.5
1972,11,28,0,83,50,66.5
1972,11,29,0.71,84,66,75
1972,11,30,0.12,80,64,72
1972,12,1,0.12,75,51,63
1972,12,2,0,77,44,60.5
1972,12,3,0,74,55,64.5
1972,12,4,0,75,65,70
1972,12,5,0,82,62,72
1972,12,6,0,87,68,77.5
1972,12,7,0,87,65,76
1972,12,8,0,87,68,77.5
1972,12,9,0,86,64,75
1972,12,10,0,82,60,71
1972,12,11,0,85,60,72.5
1972,12,12,0,85,64,74.5
1972,12,13,0,85,65,75
1972,12,14,0,87,65,76
1972,12,15,0,82,73,77.5
1972,12,16,0,80,49,64.5
1972,12,17,0,55,35,45
1972,12,18,0,69,48,58.5
1972,12,19,0,79,49,64
1972,12,20,0.3,79,48,63.5
1972,12,21,0,79,59,69
1972,12,22,1.21,78,64,71
1972,12,23,0,72,57,64.5
1972,12,24,0,69,43,56
1972,12,25,0,64,50,57
1972,12,26,0.08,65,46,55.5
1972,12,27,0,60,38,49
1972,12,28,0,67,34,50.5
1972,12,29,0,76,38,57
1972,12,30,0,81,53,67
1972,12,31,0.11,80,59,69.5
1973,1,1,0,81,63,72
1973,1,2,0,84,59,71.5
1973,1,3,0,84,60,72
1973,1,4,0,82,64,73
1973,1,5,0,82,64,73
1973,1,6,0,81,58,69.5
1973,1,7,0,78,61,69.5
1973,1,8,0,84,59,71.5
1973,1,9,0,77,46,61.5
1973,1,10,0.15,57,46,51.5
1973,1,11,0.7,56,46,51
1973,1,12,0,55,45,50
1973,1,13,0,55,35,45
1973,1,14,0,62,35,48.5
1973,1,15,0,68,31,49.5
1973,1,16,0,69,46,57.5
1973,1,17,0,78,50,64
1973,1,18,0,81,54,67.5
1973,1,19,0,81,55,68
1973,1,20,0,73,45,59
1973,1,21,0,79,45,62
1973,1,22,0.15,75,64,69.5
1973,1,23,1.49,72,53,62.5
1973,1,24,0.15,69,55,62
1973,1,25,0,70,50,60
1973,1,26,0,77,53,65
1973,1,27,0,78,65,71.5
1973,1,28,0.6,78,65,71.5
1973,1,29,0,68,45,56.5
1973,1,30,0,57,31,44
1973,1,31,0,75,37,56
1973,2,1,0,77,59,68
1973,2,2,0.11,86,68,77
1973,2,3,0.75,78,51,64.5
1973,2,4,0,65,40,52.5
1973,2,5,0,75,40,57.5
1973,2,6,0,76,41,58.5
1973,2,7,0,73,47,60
1973,2,8,0,79,48,63.5
1973,2,9,0,79,55,67
1973,2,10,0,71,40,55.5
1973,2,11,0,49,34,41.5
1973,2,12,0,64,35,49.5
1973,2,13,0,74,43,58.5
1973,2,14,0,82,50,66
1973,2,15,0,77,63,70
1973,2,16,0,72,42,57
1973,2,17,0,55,35,45
1973,2,18,0.23,56,45,50.5
1973,2,19,0.1,65,51,58
1973,2,20,0,67,47,57
1973,2,21,0,64,40,52
1973,2,22,0,61,40,50.5
1973,2,23,0,64,38,51
1973,2,24,0,68,38,53
1973,2,25,0,81,44,62.5
1973,2,26,0,80,57,68.5
1973,2,27,0,74,52,63
1973,2,28,0,70,48,59
1973,2,29,-99.99,-99.9,-99.9,-99.9
1973,3,1,0,78,46,62
1973,3,2,0,81,59,70
1973,3,3,0,84,54,69
1973,3,4,0,85,55,70
1973,3,5,0,85,56,70.5
1973,3,6,0,87,63,75
1973,3,7,0,88,65,76.5
1973,3,8,0,87,64,75.5
1973,3,9,0.21,82,66,74
1973,3,10,0,86,62,74
1973,3,11,0,85,67,76
1973,3,12,0,90,63,76.5
1973,3,13,0,85,62,73.5
1973,3,14,0,89,64,76.5
1973,3,15,0,84,64,74
1973,3,16,0,89,65,77
1973,3,17,0.23,84,59,71.5
1973,3,18,0,73,40,56.5
1973,3,19,0,75,45,60
1973,3,20,0,85,50,67.5
1973,3,21,0.35,84,68,76
1973,3,22,0,80,46,63
1973,3,23,0,80,46,63
1973,3,24,0,76,49,62.5
1973,3,25,0,79,63,71
1973,3,26,1.1,78,62,70
1973,3,27,0,74,63,68.5
1973,3,28,0,82,55,68.5
1973,3,29,0.21,86,65,75.5
1973,3,30,0.5,83,64,73.5
1973,3,31,0,85,68,76.5
1973,4,1,0.18,82,68,75
1973,4,2,0,81,57,69
1973,4,3,0.3,87,58,72.5
1973,4,4,0.27,83,69,76
1973,4,5,0,74,55,64.5
1973,4,6,0,77,54,65.5
1973,4,7,0,84,63,73.5
1973,4,8,0.75,85,65,75
1973,4,9,0,84,51,67.5
1973,4,10,0,77,56,66.5
1973,4,11,0,70,41,55.5
1973,4,12,0,75,39,57
1973,4,13,0,81,43,62
1973,4,14,0,81,52,66.5
1973,4,15,0,80,61,70.5
1973,4,16,0,80,60,70
1973,4,17,0,83,55,69
1973,4,18,0,85,60,72.5
1973,4,19,0,83,62,72.5
1973,4,20,0,85,60,72.5
1973,4,21,0,86,64,75
1973,4,22,0,87,61,74
1973,4,23,0,88,59,73.5
1973,4,24,0,88,55,71.5
1973,4,25,0,88,65,76.5
1973,4,26,-99.99,81,66,73.5
1973,4,27,-99.99,91,62,76.5
1973,4,28,0,81,53,67
1973,4,29,0,78,47,62.5
1973,4,30,0,83,50,66.5
1973,5,1,0,84,60,72
1973,5,2,0,86,63,74.5
1973,5,3,0,88,65,76.5
1973,5,4,0,81,63,72
1973,5,5,0,80,55,67.5
1973,5,6,0,85,53,69
1973,5,7,0,87,65,76
1973,5,8,0,88,67,77.5
1973,5,9,0.2,85,70,77.5
1973,5,10,0,88,66,77
1973,5,11,0,93,65,79
1973,5,12,0,96,63,79.5
1973,5,13,0,95,66,80.5
1973,5,14,0.12,89,66,77.5
1973,5,15,0,90,65,77.5
1973,5,16,0,81,58,69.5
1973,5,17,0,85,53,69
1973,5,18,0.22,86,56,71
1973,5,19,0,89,62,75.5
1973,5,20,0,90,60,75
1973,5,21,0,94,63,78.5
1973,5,22,0,96,59,77.5
1973,5,23,0,97,64,80.5
1973,5,24,0,97,64,80.5
1973,5,25,1.51,90,69,79.5
1973,5,26,0,90,69,79.5
1973,5,27,0,97,68,82.5
1973,5,28,0,98,71,84.5
1973,5,29,0,97,74,85.5
1973,5,30,0.42,88,67,77.5
1973,5,31,1.1,91,65,78
1973,6,1,0,93,70,81.5
1973,6,2,0,90,67,78.5
1973,6,3,0,91,72,81.5
1973,6,4,0,92,71,81.5
1973,6,5,0,95,71,83
1973,6,6,0,95,68,81.5
1973,6,7,0.1,89,66,77.5
1973,6,8,1.67,88,70,79
1973,6,9,0.42,89,70,79.5
1973,6,10,0,90,71,80.5
1973,6,11,0,92,69,80.5
1973,6,12,0,91,70,80.5
1973,6,13,0,96,72,84
1973,6,14,0,94,71,82.5
1973,6,15,0,97,70,83.5
1973,6,16,0.3,93,70,81.5
1973,6,17,2.6,97,72,84.5
1973,6,18,0,94,68,81
1973,6,19,0.31,91,70,80.5
1973,6,20,0.42,88,68,78
1973,6,21,0,89,72,80.5
1973,6,22,0.1,92,73,82.5
1973,6,23,0,90,68,79
1973,6,24,0,88,71,79.5
1973,6,25,0,87,70,78.5
1973,6,26,0,89,77,83
1973,6,27,0.32,90,69,79.5
1973,6,28,0,94,76,85
1973,6,29,0,96,70,83
1973,6,30,0,98,72,85
1973,7,1,1.12,90,68,79
1973,7,2,0,89,72,80.5
1973,7,3,0,92,70,81
1973,7,4,0,94,71,82.5
1973,7,5,0,95,64,79.5
1973,7,6,0,98,72,85
1973,7,7,0.41,95,71,83
1973,7,8,0,93,72,82.5
1973,7,9,0.6,89,71,80
1973,7,10,0,89,71,80
1973,7,11,0,93,69,81
1973,7,12,0,92,73,82.5
1973,7,13,1.49,97,70,83.5
1973,7,14,0.51,90,72,81
1973,7,15,0,95,70,82.5
1973,7,16,0,96,70,83
1973,7,17,0,96,72,84
1973,7,18,0,95,72,83.5
1973,7,19,0,90,71,80.5
1973,7,20,0,92,70,81
1973,7,21,1,95,70,82.5
1973,7,22,0.42,90,71,80.5
1973,7,23,0.43,94,73,83.5
1973,7,24,0,90,71,80.5
1973,7,25,0,92,71,81.5
1973,7,26,0,95,73,84
1973,7,27,0.95,92,71,81.5
1973,7,28,0.28,89,72,80.5
1973,7,29,0,92,72,82
1973,7,30,0,92,71,81.5
1973,7,31,1.2,92,71,81.5
1973,8,1,1.32,88,71,79.5
1973,8,2,0.34,92,71,81.5
1973,8,3,0,92,70,81
1973,8,4,0,95,72,83.5
1973,8,5,0,95,72,83.5
1973,8,6,0,91,72,81.5
1973,8,7,0,90,70,80
1973,8,8,0,90,73,81.5
1973,8,9,0,90,68,79
1973,8,10,0,92,70,81
1973,8,11,0,92,72,82
1973,8,12,0,95,67,81
1973,8,13,0,95,72,83.5
1973,8,14,0.15,94,72,83
1973,8,15,0,97,72,84.5
1973,8,16,0,94,69,81.5
1973,8,17,0.87,94,74,84
1973,8,18,0,95,74,84.5
1973,8,19,0,94,73,83.5
1973,8,20,0.24,91,72,81.5
1973,8,21,0,91,70,80.5
1973,8,22,0.55,88,65,76.5
1973,8,23,2.26,88,64,76
1973,8,24,0,90,70,80
1973,8,25,0.77,91,70,80.5
1973,8,26,0,93,70,81.5
1973,8,27,0,90,71,80.5
1973,8,28,0,90,73,81.5
1973,8,29,0,92,75,83.5
1973,8,30,0.25,90,73,81.5
1973,8,31,1.15,88,72,80
1973,9,1,0.2,87,73,80
1973,9,2,0.06,84,74,79
1973,9,3,0.76,90,71,80.5
1973,9,4,0,91,74,82.5
1973,9,5,0,91,72,81.5
1973,9,6,0,92,74,83
1973,9,7,0,94,73,83.5
1973,9,8,0.2,92,71,81.5
1973,9,9,0,91,70,80.5
1973,9,10,0,93,73,83
1973,9,11,0,90,75,82.5
1973,9,12,0.22,92,72,82
1973,9,13,0.83,91,72,81.5
1973,9,14,0,94,72,83
1973,9,15,0.1,92,74,83
1973,9,16,0,88,71,79.5
1973,9,17,0,84,70,77
1973,9,18,0,90,69,79.5
1973,9,19,0,89,70,79.5
1973,9,20,0,90,72,81
1973,9,21,0,89,71,80
1973,9,22,0,90,72,81
1973,9,23,2,84,70,77
1973,9,24,0.62,84,71,77.5
1973,9,25,0,90,72,81
1973,9,26,1.32,91,72,81.5
1973,9,27,0.8,88,72,80
1973,9,28,0.1,89,68,78.5
1973,9,29,0.1,87,70,78.5
1973,9,30,0,91,70,80.5
1973,10,1,0,90,69,79.5
1973,10,2,0,89,65,77
1973,10,3,0,87,71,79
1973,10,4,0,86,74,80
1973,10,5,0,86,70,78
1973,10,6,0,88,76,82
1973,10,7,0,88,73,80.5
1973,10,8,1.5,88,67,77.5
1973,10,9,0,88,68,78
1973,10,10,0.42,85,68,76.5
1973,10,11,0.15,89,70,79.5
1973,10,12,0.17,82,68,75
1973,10,13,0,86,69,77.5
1973,10,14,0.29,84,68,76
1973,10,15,0,81,68,74.5
1973,10,16,0.1,84,66,75
1973,10,17,0,84,65,74.5
1973,10,18,2.2,78,69,73.5
1973,10,19,0,79,74,76.5
1973,10,20,0.35,81,72,76.5
1973,10,21,0.17,85,72,78.5
1973,10,22,0,85,72,78.5
1973,10,23,0,81,68,74.5
1973,10,24,0.24,78,63,70.5
1973,10,25,0,79,61,70
1973,10,26,0,80,68,74
1973,10,27,0,85,55,70
1973,10,28,0,84,58,71
1973,10,29,0,76,63,69.5
1973,10,30,0,73,40,56.5
1973,10,31,0,79,48,63.5
1973,11,1,0.56,74,61,67.5
1973,11,2,0,84,57,70.5
1973,11,3,0,81,56,68.5
1973,11,4,0,80,58,69
1973,11,5,0,89,63,76
1973,11,6,0,82,63,72.5
1973,11,7,0,84,58,71
1973,11,8,0,83,59,71
1973,11,9,0,85,59,72
1973,11,10,0,80,58,69
1973,11,11,0,72,61,66.5
1973,11,12,0,78,53,65.5
1973,11,13,0,78,53,65.5
1973,11,14,0,80,53,66.5
1973,11,15,0,83,55,69
1973,11,16,0,83,59,71
1973,11,17,0,82,63,72.5
1973,11,18,0.23,75,66,70.5
1973,11,19,0,82,64,73
1973,11,20,0,84,63,73.5
1973,11,21,0.27,85,67,76
1973,11,22,0,87,64,75.5
1973,11,23,0,81,63,72
1973,11,24,0,85,69,77
1973,11,25,0,85,61,73
1973,11,26,0,85,58,71.5
1973,11,27,0,85,65,75
1973,11,28,0,88,69,78.5
1973,11,29,0,81,-99.9,-99.9
1973,11,30,0,75,44,59.5
1973,12,1,0,74,52,63
1973,12,2,0,79,46,62.5
1973,12,3,0,80,56,68
1973,12,4,0,77,56,66.5
1973,12,5,0,82,63,72.5
1973,12,6,0,76,62,69
1973,12,7,0,70,55,62.5
1973,12,8,1,65,54,59.5
1973,12,9,0,63,49,56
1973,12,10,0,64,47,55.5
1973,12,11,0,58,44,51
1973,12,12,0,63,32,47.5
1973,12,13,0,74,33,53.5
1973,12,14,0.11,76,54,65
1973,12,15,0,81,55,68
1973,12,16,0.73,74,57,65.5
1973,12,17,0,66,34,50
1973,12,18,0,58,30,44
1973,12,19,0,73,47,60
1973,12,20,0.3,74,52,63
1973,12,21,0,69,49,59
1973,12,22,0,52,30,41
1973,12,23,0,65,35,50
1973,12,24,0,76,46,61
1973,12,25,0,77,56,66.5
1973,12,26,0.06,81,63,72
1973,12,27,0,81,64,72.5
1973,12,28,0.48,75,58,66.5
1973,12,29,0,85,60,72.5
1973,12,30,0,83,58,70.5
1973,12,31,0,84,58,71
1974,1,1,0,84,63,73.5
1974,1,2,0,84,60,72
1974,1,3,0,81,63,72
1974,1,4,0,82,61,71.5
1974,1,5,0.17,78,61,69.5
1974,1,6,0,81,55,68
1974,1,7,0,83,63,73
1974,1,8,0,77,59,68
1974,1,9,0,83,58,70.5
1974,1,10,0,83,60,71.5
1974,1,11,0,86,61,73.5
1974,1,12,0,81,60,70.5
1974,1,13,0,74,62,68
1974,1,14,0,77,58,67.5
1974,1,15,0,81,55,68
1974,1,16,0,83,62,72.5
1974,1,17,0,78,56,67
1974,1,18,0,78,53,65.5
1974,1,19,0,75,60,67.5
1974,1,20,0,82,57,69.5
1974,1,21,0,84,61,72.5
1974,1,22,0,82,60,71
1974,1,23,0,84,57,70.5
1974,1,24,0,84,57,70.5
1974,1,25,0,85,60,72.5
1974,1,26,0,84,61,72.5
1974,1,27,0,84,58,71
1974,1,28,0.22,85,58,71.5
1974,1,29,0,85,60,72.5
1974,1,30,0,85,63,74
1974,1,31,0,81,61,71
1974,2,1,0,79,64,71.5
1974,2,2,0,85,63,74
1974,2,3,0,86,61,73.5
1974,2,4,0,78,60,69
1974,2,5,0,72,41,56.5
1974,2,6,0,80,55,67.5
1974,2,7,0,84,63,73.5
1974,2,8,0.53,85,65,75
1974,2,9,0,73,46,59.5
1974,2,10,0,64,32,48
1974,2,11,0,67,34,50.5
1974,2,12,0,72,38,55
1974,2,13,0,76,40,58
1974,2,14,0,80,40,60
1974,2,15,0,80,50,65
1974,2,16,0.1,78,64,71
1974,2,17,0,78,51,64.5
1974,2,18,0,75,45,60
1974,2,19,0,84,54,69
1974,2,20,0.81,80,52,66
1974,2,21,0,84,61,72.5
1974,2,22,0,86,65,75.5
1974,2,23,0,76,44,60
1974,2,24,0,75,51,63
1974,2,25,0,73,50,61.5
1974,2,26,0,56,31,43.5
1974,2,27,0,65,39,52
1974,2,28,0,75,42,58.5
1974,2,29,-99.99,-99.9,-99.9,-99.9
1974,3,1,0,78,45,61.5
1974,3,2,0,82,50,66
1974,3,3,0,81,48,64.5
1974,3,4,0,84,50,67
1974,3,5,0,85,53,69
1974,3,6,0,85,55,70
1974,3,7,0,85,56,70.5
1974,3,8,0,88,59,73.5
1974,3,9,0,85,59,72
1974,3,10,0,89,58,73.5
1974,3,11,0,89,57,73
1974,3,12,0,88,58,73
1974,3,13,0,81,57,69
1974,3,14,0,77,51,64
1974,3,15,0,77,62,69.5
1974,3,16,0,82,68,75
1974,3,17,0,81,59,70
1974,3,18,0,78,40,59
1974,3,19,0,88,50,69
1974,3,20,0,88,54,71
1974,3,21,0,90,58,74
1974,3,22,-99.99,84,61,72.5
1974,3,23,-99.99,86,57,71.5
1974,3,24,2,87,63,75
1974,3,25,0,91,64,77.5
1974,3,26,0.5,86,64,75
1974,3,27,0,83,67,75
1974,3,28,0,90,65,77.5
1974,3,29,0,87,64,75.5
1974,3,30,0,89,66,77.5
1974,3,31,0,92,65,78.5
1974,4,1,0,94,54,74
1974,4,2,0,90,67,78.5
1974,4,3,0,90,63,76.5
1974,4,4,0,91,65,78
1974,4,5,0.4,82,69,75.5
1974,4,6,0.06,75,49,62
1974,4,7,0,79,43,61
1974,4,8,0,85,50,67.5
1974,4,9,0,81,68,74.5
1974,4,10,0,77,46,61.5
1974,4,11,0,77,62,69.5
1974,4,12,0,85,67,76
1974,4,13,0,82,68,75
1974,4,14,0,85,67,76
1974,4,15,0,88,69,78.5
1974,4,16,0,90,63,76.5
1974,4,17,0.08,83,64,73.5
1974,4,18,0,75,55,65
1974,4,19,0,75,50,62.5
1974,4,20,0,80,50,65
1974,4,21,0,81,64,72.5
1974,4,22,0,88,65,76.5
1974,4,23,0,85,60,72.5
1974,4,24,0,84,62,73
1974,4,25,0,80,62,71
1974,4,26,0,85,53,69
1974,4,27,0,78,52,65
1974,4,28,0,79,63,71
1974,4,29,0,80,55,67.5
1974,4,30,0,82,54,68
1974,5,1,0,85,59,72
1974,5,2,0,88,58,73
1974,5,3,0,89,60,74.5
1974,5,4,0,90,61,75.5
1974,5,5,0,90,62,76
1974,5,6,0,91,64,77.5
1974,5,7,0.15,91,60,75.5
1974,5,8,0.05,85,63,74
1974,5,9,0,87,62,74.5
1974,5,10,0,86,60,73
1974,5,11,0,89,64,76.5
1974,5,12,0,86,72,79
1974,5,13,2.07,89,70,79.5
1974,5,14,0,90,67,78.5
1974,5,15,0.02,86,66,76
1974,5,16,0.56,92,68,80
1974,5,17,0.57,90,70,80
1974,5,18,0,90,65,77.5
1974,5,19,0,85,71,78
1974,5,20,0,89,70,79.5
1974,5,21,0,89,70,79.5
1974,5,22,0,91,71,81
1974,5,23,0,88,71,79.5
1974,5,24,0.3,91,69,80
1974,5,25,0.04,91,70,80.5
1974,5,26,0,93,69,81
1974,5,27,0,88,68,78
1974,5,28,0,87,67,77
1974,5,29,0,90,69,79.5
1974,5,30,0,88,69,78.5
1974,5,31,0.15,89,70,79.5
1974,6,1,0,93,67,80
1974,6,2,0,95,70,82.5
1974,6,3,0.01,88,68,78
1974,6,4,1.32,88,69,78.5
1974,6,5,0,90,70,80
1974,6,6,0.27,89,71,80
1974,6,7,0,92,70,81
1974,6,8,0,92,65,78.5
1974,6,9,0,90,72,81
1974,6,10,0.05,90,72,81
1974,6,11,0.03,91,68,79.5
1974,6,12,0.21,92,67,79.5
1974,6,13,0,91,69,80
1974,6,14,0,91,68,79.5
1974,6,15,0.44,88,68,78
1974,6,16,0.48,84,67,75.5
1974,6,17,0,87,67,77
1974,6,18,0,92,69,80.5
1974,6,19,0,91,70,80.5
1974,6,20,0,90,71,80.5
1974,6,21,0,89,71,80
1974,6,22,0,89,67,78
1974,6,23,0,92,71,81.5
1974,6,24,0,93,72,82.5
1974,6,25,0.75,76,71,73.5
1974,6,26,0.59,86,71,78.5
1974,6,27,1.22,88,69,78.5
1974,6,28,1.87,78,71,74.5
1974,6,29,1.88,81,69,75
1974,6,30,0,88,69,78.5
1974,7,1,0.03,87,70,78.5
1974,7,2,0.14,86,69,77.5
1974,7,3,0.89,77,70,73.5
1974,7,4,0.85,87,67,77
1974,7,5,0.12,85,68,76.5
1974,7,6,0.02,88,68,78
1974,7,7,0.16,90,70,80
1974,7,8,0.37,90,71,80.5
1974,7,9,0.02,90,70,80
1974,7,10,0,91,70,80.5
1974,7,11,0,91,72,81.5
1974,7,12,0.96,94,73,83.5
1974,7,13,0,91,70,80.5
1974,7,14,0,86,72,79
1974,7,15,0,88,67,77.5
1974,7,16,0,89,69,79
1974,7,17,0,91,70,80.5
1974,7,18,0,90,68,79
1974,7,19,0,85,68,76.5
1974,7,20,0,91,70,80.5
1974,7,21,0.45,95,71,83
1974,7,22,0.92,88,70,79
1974,7,23,0,89,69,79
1974,7,24,0,88,69,78.5
1974,7,25,0.59,90,72,81
1974,7,26,0.41,93,70,81.5
1974,7,27,0.1,89,69,79
1974,7,28,0.6,91,73,82
1974,7,29,2.6,90,73,81.5
1974,7,30,0.11,90,71,80.5
1974,7,31,0.38,87,71,79
1974,8,1,0.17,86,70,78
